TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,TOTAL_LANDMARK_COUNT,BALCONY_NUM,FLOOR_NUM,CARPET_SQFT,BUILTUP_SQFT,SUPER_SQFT,side,latitude,longitude,society,preference,type,AmenityScore
2.0,1,2.0,3550.0,0,0,5,4.0,3550.0,676-766  sq.ft.,24  - 27.19 L,10.0,0.0,1.0,,,,3,22.728398287336,88.483555133462,squaremark mohorkoonjo,2,2,0.0
2.0,1,,167.0,0,0,0,0.0,167.0,720-2160  sq.ft.,1.2  - 3.61 L,15.0,0.0,0.0,,,,3,22.454946,88.2964,southern valley,2,3,0.0
2.0,1,3.0,5650.0,0,0,5,11.0,5650.0,777-887  sq.ft.,43.9  - 50.12 L,13.0,0.0,1.0,,,,1,22.596203,88.446338,prabha aikyam,2,2,0.0
2.0,1,2.0,5651.0,0,0,5,11.0,5651.0,640 sq.ft.,36.17 L,13.0,0.0,1.0,,640.0,,1,22.596203,88.446338,prabha aikyam,2,2,0.0
2.0,1,3.0,3491.0,0,0,6,16.0,3491.0,1396-2701  sq.ft.,47.81  - 96.15 L,7.0,0.0,1.0,,,,3,22.510528,88.262445,purti flowers,2,2,0.0
2.0,1,2.0,3546.0,0,0,6,16.0,3546.0,1147-2081  sq.ft.,40.54  - 74.08 L,7.0,0.0,1.0,,,,3,22.510528,88.262445,purti flowers,2,2,0.0
2.0,1,3.0,5461.0,0,0,5,12.0,5461.0,985-1011  sq.ft.,54  - 55 L,10.0,0.0,1.0,,,,1,22.592205,88.452142,woodwinds,2,2,0.0
2.0,1,3.0,4800.0,0,0,5,5.0,4800.0,1039-1496  sq.ft.,49.87  - 71.81 L,6.0,0.0,1.0,,,,2,22.67309023512,88.376424932111,sapnil residencydd,2,2,0.0
2.0,1,2.0,4800.0,0,0,5,5.0,4800.0,751-1279  sq.ft.,36.05  - 61.39 L,6.0,0.0,1.0,,,,2,22.67309023512,88.376424932111,sapnil residencydd,2,2,0.0
2.0,1,1.0,4800.0,0,0,5,5.0,4800.0,558 sq.ft.,26.78 L,6.0,0.0,1.0,,,,2,22.67309023512,88.376424932111,sapnil residencydd,2,2,0.0
2.0,1,3.0,2600.0,0,0,6,5.0,2600.0,965 sq.ft.,25.09 L,12.0,0.0,1.0,,,,2,22.7358049,88.4616753,larica garden residence,2,2,0.0
2.0,1,2.0,2600.0,0,0,6,5.0,2600.0,646 sq.ft.,16.8 L,12.0,0.0,1.0,,,,2,22.7358049,88.4616753,larica garden residence,2,2,0.0
2.0,1,1.0,2700.0,0,0,6,5.0,2700.0,390 sq.ft.,10.53 L,12.0,0.0,1.0,,,,2,22.7358049,88.4616753,larica garden residence,2,2,0.0
2.0,1,3.0,4000.0,0,0,5,7.0,4000.0,992-1413  sq.ft.,39.68  - 56.52 L,8.0,0.0,1.0,,,,3,22.400131,88.421812,eden willow estate,2,2,0.0
2.0,1,2.0,4000.0,0,0,5,7.0,4000.0,744-1139  sq.ft.,29.76  - 45.56 L,8.0,0.0,1.0,,,,3,22.400131,88.421812,eden willow estate,2,2,0.0
2.0,1,1.0,4000.0,0,0,5,7.0,4000.0,481-890  sq.ft.,19.24  - 35.6 L,8.0,0.0,1.0,,,,3,22.400131,88.421812,eden willow estate,2,2,0.0
2.0,1,2.0,5000.0,0,0,6,4.0,5000.0,616-740  sq.ft.,30.8  - 37 L,8.0,0.0,1.0,,,,3,22.386195,88.42447,eden meghbalika,2,2,0.0
2.0,1,1.0,5000.0,0,0,6,4.0,5000.0,411-452  sq.ft.,20.55  - 22.6 L,8.0,0.0,1.0,,,,3,22.386195,88.42447,eden meghbalika,2,2,0.0
2.0,1,3.0,4100.0,0,0,5,12.0,4100.0,1141-1200  sq.ft.,46.78  - 49.2 L,15.0,0.0,1.0,,,,2,22.698283,88.43694,magnolia empire,2,2,0.0
2.0,1,2.0,4100.0,0,0,5,12.0,4100.0,717-1008  sq.ft.,29.4  - 41.33 L,15.0,0.0,1.0,,,,2,22.698283,88.43694,magnolia empire,2,2,0.0
2.0,1,1.0,4100.0,0,0,5,12.0,4100.0,717 sq.ft.,29.4 L,15.0,0.0,1.0,,,,2,22.698283,88.43694,magnolia empire,2,2,0.0
2.0,1,7.0,9079.0,0,0,5,0.0,9079.0,3238 sq.ft.,2.94 Cr,11.0,0.0,0.0,,3238.0,,3,22.44019,88.2942,amantran,2,0,0.0
2.0,1,5.0,7099.0,0,0,5,0.0,7099.0,1971-2024  sq.ft.,1.4  - 1.44 Cr,11.0,0.0,0.0,,,,3,22.44019,88.2942,amantran,2,0,0.0
2.0,1,4.0,7000.0,0,0,5,0.0,7000.0,1580-1596  sq.ft.,1.11  - 1.12 Cr,11.0,0.0,0.0,,,,3,22.44019,88.2942,amantran,2,0,0.0
2.0,1,4.0,7402.0,0,0,5,22.0,7402.0,2350-2650  sq.ft.,1.74  - 1.96 Cr,15.0,0.0,1.0,,,,1,22.582263,88.490696,orbit urban park,2,2,0.0
2.0,1,3.0,7406.0,0,0,5,22.0,7406.0,1550-1950  sq.ft.,1.15  - 1.44 Cr,15.0,0.0,1.0,,,,1,22.582263,88.490696,orbit urban park,2,2,0.0
2.0,1,3.0,7500.0,0,0,5,9.0,7500.0,1790-1876  sq.ft.,1.34  - 1.41 Cr,10.0,0.0,1.0,,,,2,22.596629,88.383729,sun sumukh,2,2,0.0
2.0,1,2.0,7500.0,0,0,5,9.0,7500.0,1190-1280  sq.ft.,89.25  - 96 L,10.0,0.0,1.0,,,,2,22.596629,88.383729,sun sumukh,2,2,0.0
2.0,1,3.0,6720.0,0,0,5,5.0,6720.0,1187-1497  sq.ft.,80.72  - 99.32 L,10.0,0.0,1.0,,,,1,22.630063818682,88.4,nirman vistaa,2,2,0.0
2.0,1,2.0,6937.0,0,0,5,5.0,6937.0,948-1055  sq.ft.,66.38  - 72.8 L,10.0,0.0,1.0,,,,1,22.630063818682,88.4,nirman vistaa,2,2,0.0
2.0,1,3.0,5000.0,0,0,5,4.0,5000.0,1268 sq.ft.,63.4 L,28.0,0.0,1.0,1268.0,,,1,22.591434,88.481945,value charulata,2,2,0.0
2.0,1,2.0,5000.0,0,0,5,4.0,5000.0,948 sq.ft.,47.4 L,28.0,0.0,1.0,948.0,,,1,22.591434,88.481945,value charulata,2,2,0.0
2.0,1,3.0,4800.0,0,0,5,4.0,4800.0,1035 sq.ft.,49.68 L,9.0,0.0,1.0,,,,2,25.57479,88.44664,value meghbalika,2,2,0.0
2.0,1,2.0,4800.0,0,0,5,4.0,4800.0,660-823  sq.ft.,31.68  - 39.5 L,9.0,0.0,1.0,,,,2,25.57479,88.44664,value meghbalika,2,2,0.0
2.0,1,3.0,4193.0,0,0,5,14.0,4193.0,840 sq.ft.,35.22 L,7.0,0.0,1.0,,,,4,22.691457,88.336009,shriram grand city,2,2,0.0
2.0,1,2.0,3905.0,0,0,5,14.0,3905.0,630 sq.ft.,24.6 L,7.0,0.0,1.0,,,,4,22.691457,88.336009,shriram grand city,2,2,0.0
2.0,1,3.0,3899.0,0,0,5,12.0,3899.0,955-1065  sq.ft.,37.25 L Onwards,15.0,0.0,1.0,,,,3,22.419527,88.284572,solaris joka,2,2,0.0
2.0,1,2.0,3926.0,0,0,5,12.0,3926.0,630-905  sq.ft.,24.95 L Onwards,15.0,0.0,1.0,,,,3,22.419527,88.284572,solaris joka,2,2,0.0
2.0,1,1.0,4000.0,0,0,5,12.0,4000.0,400 sq.ft.,16 L,15.0,0.0,1.0,,,,3,22.419527,88.284572,solaris joka,2,2,0.0
2.0,1,3.0,3536.0,0,0,5,12.0,3536.0,945-990  sq.ft.,33.1 L Onwards,15.0,0.0,1.0,,,,4,22.736686,88.344729,solaris city serampore,2,2,0.0
2.0,1,2.0,3565.0,0,0,5,12.0,3565.0,640-805  sq.ft.,23.35 L Onwards,15.0,0.0,1.0,,,,4,22.736686,88.344729,solaris city serampore,2,2,0.0
2.0,1,1.0,3625.0,0,0,5,12.0,3625.0,400 sq.ft.,14.5 L,15.0,0.0,1.0,,,,4,22.736686,88.344729,solaris city serampore,2,2,0.0
1.0,1,3.0,3571.0,2,0,6,7.0,3571.0,916 sq.ft.,25 L,,1.0,2.0,700.0,,,4,22.512747,88.609395,simoco sanhita housing complex,2,2,72.4
2.0,1,,1486.0,0,0,0,0.0,1486.0,1440-7200  sq.ft.,21.4 L - 1.07 Cr,15.0,0.0,0.0,,,,1,22.537122,88.522544,swapnabhumi township,2,3,0.0
2.0,1,5.0,4559.0,0,0,5,0.0,4559.0,2259-2348  sq.ft.,1.03  - 1.07 Cr,15.0,0.0,0.0,,,,1,22.537122,88.522544,swapnabhumi township,2,0,0.0
2.0,1,4.0,6684.0,0,0,5,0.0,6684.0,1631-1652  sq.ft.,1.09  - 1.1 Cr,15.0,0.0,0.0,,,,1,22.537122,88.522544,swapnabhumi township,2,0,0.0
2.0,1,3.0,4688.0,0,0,5,0.0,4688.0,1216-1775  sq.ft.,57.05  - 83.26 L,15.0,0.0,0.0,,,,1,22.537122,88.522544,swapnabhumi township,2,0,0.0
2.0,1,3.0,5100.0,0,0,6,5.0,5100.0,906-1106  sq.ft.,46.21  - 56.41 L,14.0,0.0,1.0,,,,2,22.6312159,88.4228752,aditya sky park residency,2,2,0.0
2.0,1,2.0,5100.0,0,0,6,5.0,5100.0,815 sq.ft.,41.56 L,14.0,0.0,1.0,,,,2,22.6312159,88.4228752,aditya sky park residency,2,2,0.0
2.0,1,3.0,6099.0,0,0,5,15.0,6099.0,1306 sq.ft.,79.66 L,20.0,0.0,1.0,,,,1,22.574808480654,88.49910642197,natural aqua waves,2,2,0.0
2.0,1,2.0,6093.0,0,0,5,15.0,6093.0,962 sq.ft.,58.62 L,20.0,0.0,1.0,,,,1,22.574808480654,88.49910642197,natural aqua waves,2,2,0.0
2.0,1,3.0,6022.0,0,0,5,20.0,6022.0,820-964  sq.ft.,49.16  - 58.32 L,10.0,0.0,1.0,,,,3,22.39216,88.41722,sureka sunrise aura,2,2,0.0
2.0,1,2.0,5849.0,0,0,5,20.0,5849.0,677 sq.ft.,39.6 L,10.0,0.0,1.0,,677.0,,3,22.39216,88.41722,sureka sunrise aura,2,2,0.0
2.0,1,3.0,8193.0,0,0,6,15.0,8193.0,682-793  sq.ft.,55 L Onwards,9.0,0.0,1.0,,,,3,22.440158,88.294329,the 102,2,2,0.0
2.0,1,2.0,8451.0,0,0,6,15.0,8451.0,562-637  sq.ft.,50 L Onwards,9.0,0.0,1.0,,,,3,22.440158,88.294329,the 102,2,2,0.0
2.0,1,5.0,13402.0,0,0,5,35.0,13402.0,3186 sq.ft.,4.27 Cr,11.0,0.0,1.0,3186.0,,,1,22.583537,88.494279,vaanya,2,2,0.0
2.0,1,4.0,13544.0,0,0,5,35.0,13544.0,1969-2368  sq.ft.,2.65  - 3.21 Cr,11.0,0.0,1.0,,,,1,22.583537,88.494279,vaanya,2,2,0.0
2.0,1,2.0,2843.0,0,0,6,4.0,2843.0,742-848  sq.ft.,20.5  - 24.99 L,48.0,0.0,1.0,,,,2,22.609466,88.42909,gs tridhara residency,2,2,0.0
2.0,1,3.0,4500.0,0,0,5,4.0,4500.0,1156-1461  sq.ft.,52.02  - 65.75 L,8.0,0.0,1.0,,,,1,22.569179,88.461049,hive pinnacle residency,2,2,0.0
2.0,1,2.0,4500.0,0,0,5,4.0,4500.0,754-920  sq.ft.,33.93  - 41.4 L,8.0,0.0,1.0,,,,1,22.569179,88.461049,hive pinnacle residency,2,2,0.0
0.0,0,2.0,8.0,1,8,3,1.0,8.0,600 sq.ft.,"5,001/Bed",49.0,0.0,0.0,,,600.0,3,22.533,88.359,,0,0,7.4
2.0,1,3.0,3616.0,0,0,5,3.0,3616.0,943 sq.ft.,34.1 L,2.0,0.0,1.0,,,,3,22.364447,88.274642,srijan star swapno puron,2,2,0.0
2.0,1,1.0,3651.0,0,0,5,3.0,3651.0,403-442  sq.ft.,14.75 L Onwards,2.0,0.0,1.0,,,,3,22.364447,88.274642,srijan star swapno puron,2,2,0.0
1.0,1,3.0,3729.0,2,0,6,4.0,3729.0,1287 sq.ft.,50 L,29.0,2.0,2.0,,,,1,22.629509,88.479623,team taurus kabya,2,2,50.5
2.0,1,3.0,6415.0,0,0,5,20.0,6415.0,1208 sq.ft.,77.5 L,49.0,0.0,1.0,1208.0,,,3,22.47838,88.357837,varada moana,2,2,0.0
2.0,1,3.0,9496.0,0,0,5,12.0,9496.0,953 sq.ft.,90.5 L,8.0,0.0,1.0,,953.0,,1,22.564633,88.510995,merlin lakescape,2,2,0.0
2.0,1,3.0,5000.0,0,0,5,4.0,5000.0,1128 sq.ft.,56.4 L,5.0,0.0,1.0,,,,3,22.48189,88.42363,subarna renukana,2,2,0.0
2.0,1,2.0,5000.0,0,0,5,4.0,5000.0,875 sq.ft.,43.75 L,5.0,0.0,1.0,,,,3,22.48189,88.42363,subarna renukana,2,2,0.0
2.0,1,3.0,4500.0,0,0,6,6.0,4500.0,1452 sq.ft.,65.34 L,13.0,0.0,1.0,,,,2,22.649895,88.379299,saket nagar,2,2,0.0
2.0,1,3.0,4500.0,0,0,6,6.0,4500.0,1156-1462  sq.ft.,52.02  - 65.79 L,13.0,0.0,1.0,,,,2,22.649895,88.379299,saket nagar,2,2,0.0
2.0,1,2.0,4500.0,0,0,6,6.0,4500.0,1159 sq.ft.,52.15 L,13.0,0.0,1.0,,,,2,22.649895,88.379299,saket nagar,2,2,0.0
2.0,1,3.0,3700.0,0,0,5,4.0,3700.0,1018-1416  sq.ft.,37.67  - 52.39 L,11.0,0.0,1.0,,,,1,22.5753931,88.4797903,gps meena aurum phase 2,2,2,0.0
2.0,1,2.0,3700.0,0,0,5,4.0,3700.0,816-977  sq.ft.,30.19  - 36.15 L,11.0,0.0,1.0,,,,1,22.5753931,88.4797903,gps meena aurum phase 2,2,2,0.0
1.0,1,3.0,3268.0,4,0,2,15.0,3268.0,1377 sq.ft.,45 L,8.0,1.0,7.0,,,,3,88.210954,22.493402,eden city maheshtala,2,2,107.09999999999998
2.0,1,3.0,5200.0,0,0,5,20.0,5200.0,1182-1546  sq.ft.,61.46  - 80.39 L,29.0,0.0,1.0,,,,1,22.570848192438,88.478954402772,kappa white house,2,2,0.0
2.0,1,2.0,5200.0,0,0,5,20.0,5200.0,894-1036  sq.ft.,46.49  - 53.87 L,29.0,0.0,1.0,,,,1,22.570848192438,88.478954402772,kappa white house,2,2,0.0
2.0,1,1.0,5200.0,0,0,5,20.0,5200.0,506 sq.ft.,26.31 L,29.0,0.0,1.0,,,,1,22.570848192438,88.478954402772,kappa white house,2,2,0.0
2.0,1,3.0,6098.0,0,0,6,5.0,6098.0,1170-1340  sq.ft.,72.04  - 81.03 L,7.0,0.0,1.0,,,,1,22.624905,88.43727,nirman greens,2,2,0.0
2.0,1,2.0,6282.0,0,0,6,5.0,6282.0,920-1015  sq.ft.,58.14  - 63.32 L,7.0,0.0,1.0,,,,1,22.624905,88.43727,nirman greens,2,2,0.0
1.0,1,2.0,4320.0,4,5,3,3.0,4320.0,810 sq.ft.,35 L,48.0,4.0,3.0,810.0,,,3,22.471111,88.372903,baisnabghata,2,2,14.8
1.0,1,3.0,6300.0,2,0,5,3.0,6300.0,1208 sq.ft.,75 L,50.0,1.0,1.0,,,,3,22.49672,88.37057,moana by varada group,2,2,26.3
2.0,1,4.0,6200.0,0,0,5,7.0,6200.0,1867-1912  sq.ft.,1.16  - 1.19 Cr,13.0,0.0,1.0,,,,1,22.584761,88.48885,priva,2,2,0.0
2.0,1,3.0,6200.0,0,0,5,7.0,6200.0,1383-1562  sq.ft.,85.75  - 96.84 L,13.0,0.0,1.0,,,,1,22.584761,88.48885,priva,2,2,0.0
2.0,1,2.0,6200.0,0,0,5,7.0,6200.0,976 sq.ft.,60.51 L,13.0,0.0,1.0,,,,1,22.584761,88.48885,priva,2,2,0.0
2.0,1,3.0,4951.0,0,0,5,4.0,4951.0,720 sq.ft.,35.65 L,26.0,0.0,1.0,720.0,,,2,22.705783,88.458318,mkbd mck tulip,2,2,0.0
2.0,1,2.0,4951.0,0,0,5,4.0,4951.0,483-596  sq.ft.,23.91  - 29.51 L,26.0,0.0,1.0,,,,2,22.705783,88.458318,mkbd mck tulip,2,2,0.0
2.0,1,1.0,4951.0,0,0,5,4.0,4951.0,314-328  sq.ft.,15.55  - 16.24 L,26.0,0.0,1.0,,,,2,22.705783,88.458318,mkbd mck tulip,2,2,0.0
2.0,1,5.0,13402.0,0,0,5,35.0,13402.0,3186 sq.ft.,4.27 Cr,11.0,0.0,1.0,3186.0,,,1,22.583537,88.494279,vaanya,2,2,0.0
2.0,1,4.0,13544.0,0,0,5,35.0,13544.0,1969-2368  sq.ft.,2.65  - 3.21 Cr,11.0,0.0,1.0,,,,1,22.583537,88.494279,vaanya,2,2,0.0
2.0,1,3.0,8594.0,0,0,5,14.0,8594.0,733-791  sq.ft.,63 L Onwards,8.0,0.0,1.0,,,,3,22.441052,88.289201,orchard godrej se7en,2,2,0.0
2.0,1,2.0,8861.0,0,0,5,14.0,8861.0,536-693  sq.ft.,47.5 L Onwards,8.0,0.0,1.0,,,,3,22.441052,88.289201,orchard godrej se7en,2,2,0.0
2.0,1,3.0,3700.0,0,0,6,6.0,3700.0,1065-1119  sq.ft.,39.4  - 41.4 L,20.0,0.0,1.0,,,,2,22.6575082,88.4087145,mereit gardenia,2,2,0.0
2.0,1,2.0,3700.0,0,0,6,6.0,3700.0,774-985  sq.ft.,28.64  - 36.44 L,20.0,0.0,1.0,,,,2,22.6575082,88.4087145,mereit gardenia,2,2,0.0
2.0,1,3.0,3900.0,0,0,5,20.0,3900.0,866-1433  sq.ft.,33.77  - 55.89 L,14.0,0.0,1.0,,,,1,22.5921366,88.50794,realtech rajmahal,2,2,0.0
2.0,1,2.0,3900.0,0,0,5,20.0,3900.0,647-782  sq.ft.,25.23  - 30.5 L,14.0,0.0,1.0,,,,1,22.5921366,88.50794,realtech rajmahal,2,2,0.0
2.0,1,3.0,3800.0,0,0,5,4.0,3800.0,935-1242  sq.ft.,35.53  - 47.2 L,13.0,0.0,1.0,,,,1,22.6016238,88.5055663,realtech astha,2,2,0.0
2.0,1,2.0,3800.0,0,0,5,4.0,3800.0,734-918  sq.ft.,27.89  - 34.88 L,13.0,0.0,1.0,,,,1,22.6016238,88.5055663,realtech astha,2,2,0.0
2.0,1,3.0,3500.0,0,0,5,3.0,3500.0,1076-1079  sq.ft.,37.66  - 37.76 L,1.0,0.0,1.0,,,,3,22.461759,88.315883,sun nectar,2,2,0.0
2.0,1,2.0,3500.0,0,0,5,3.0,3500.0,806 sq.ft.,28.21 L,1.0,0.0,1.0,,,,3,22.461759,88.315883,sun nectar,2,2,0.0
2.0,1,1.0,3500.0,0,0,5,3.0,3500.0,578 sq.ft.,20.23 L,1.0,0.0,1.0,,,,3,22.461759,88.315883,sun nectar,2,2,0.0
1.0,1,5.0,7500.0,2,7,3,2.0,7500.0,1400 sq.ft.,1.05 Cr,50.0,2.0,0.0,,,1400.0,3,22.50629,88.36844,,2,0,22.2
1.0,1,10.0,5833334.0,4,6,3,3.0,5833334.0,3 sq.ft.,1.75 Cr,29.0,4.0,0.0,4999.0,5000.0,3.0,2,22.65002,88.433655,,2,0,19.8
2.0,1,3.0,3800.0,0,0,5,4.0,3800.0,941-1187  sq.ft.,35.76  - 45.11 L,8.0,0.0,1.0,,,,2,22.93262,88.42908,rbj orchid,2,2,0.0
2.0,1,2.0,3800.0,0,0,5,4.0,3800.0,277-960  sq.ft.,10.53  - 36.48 L,8.0,0.0,1.0,,,,2,22.93262,88.42908,rbj orchid,2,2,0.0
2.0,1,1.0,3800.0,0,0,5,4.0,3800.0,174-522  sq.ft.,6.61  - 19.84 L,8.0,0.0,1.0,,,,2,22.941539719934,88.44493072125,rbj orchid,2,2,0.0
2.0,1,3.0,3600.0,0,0,6,4.0,3600.0,1293-1537  sq.ft.,46.55  - 55.33 L,10.0,0.0,1.0,,,,2,22.6827073,88.4660928,master orchard estate,2,2,0.0
2.0,1,3.0,3600.0,0,0,6,4.0,3600.0,1293-1537  sq.ft.,46.55  - 55.33 L,10.0,0.0,1.0,,,,2,22.6827073,88.4660928,master orchard estate,2,2,0.0
2.0,1,2.0,3600.0,0,0,6,4.0,3600.0,935-1149  sq.ft.,33.66  - 41.36 L,10.0,0.0,1.0,,,,2,22.6827073,88.4660928,master orchard estate,2,2,0.0
2.0,1,2.0,3600.0,0,0,6,4.0,3600.0,935-1149  sq.ft.,33.66  - 41.36 L,10.0,0.0,1.0,,,,2,22.6827073,88.4660928,master orchard estate,2,2,0.0
2.0,1,3.0,5999.0,0,0,5,20.0,5999.0,1236 sq.ft.,74.15 L,5.0,0.0,1.0,,,,1,22.586602,88.525052,the banyan tree rosetta,2,2,0.0
2.0,1,2.0,5999.0,0,0,5,20.0,5999.0,915-943  sq.ft.,54.89  - 56.57 L,5.0,0.0,1.0,,,,1,22.586602,88.525052,the banyan tree rosetta,2,2,0.0
2.0,1,1.0,5999.0,0,0,5,20.0,5999.0,558-565  sq.ft.,33.47  - 33.89 L,5.0,0.0,1.0,,,,1,22.586602,88.525052,the banyan tree rosetta,2,2,0.0
2.0,1,3.0,3200.0,0,0,5,6.0,3200.0,1219-1439  sq.ft.,39.01  - 46.05 L,11.0,0.0,1.0,,,,2,22.641617279395,88.382771223608,sapnil residency,2,2,0.0
2.0,1,2.0,3862.0,0,0,5,6.0,3862.0,909-1038  sq.ft.,35.11  - 40.09 L,11.0,0.0,1.0,,,,2,22.641617279395,88.382771223608,sapnil residency,2,2,0.0
1.0,1,2.0,6045.0,0,7,3,5.0,6045.0,827 sq.ft.,50 L,50.0,0.0,0.0,827.0,,,3,22.5057437,88.3567163,lake gardens chs,2,2,8.7
1.0,1,3.0,4285714.0,1,5,1,2.0,4285714.0,5039 sq.ft.,3 Cr,1.0,3.0,0.0,,,5039.99995968,1,22.6065549,88.5255283,the vedic village,2,0,77.99999999999999
2.0,1,3.0,6362.0,0,0,5,24.0,6362.0,1185-1400  sq.ft.,75  - 90 L,11.0,0.0,1.0,,,,1,22.587219,88.502793,rishi pranaya,2,2,0.0
2.0,1,2.0,6080.0,0,0,5,24.0,6080.0,954-972  sq.ft.,58  - 59.1 L,11.0,0.0,1.0,,,,1,22.587219,88.502793,rishi pranaya,2,2,0.0
2.0,1,3.0,6440.0,0,0,5,20.0,6440.0,1118-1208  sq.ft.,72  - 77.8 L,49.0,0.0,1.0,,,,3,22.47838,88.357837,varada moana,2,2,0.0
2.0,1,4.0,6300.0,0,0,5,4.0,6300.0,1791 sq.ft.,1.13 Cr,8.0,0.0,1.0,,,,2,22.5865997,88.3768955,chitrakut mansion,2,2,0.0
2.0,1,3.0,6300.0,0,0,5,4.0,6300.0,1255-1484  sq.ft.,79.07  - 93.49 L,8.0,0.0,1.0,,,,2,22.5865997,88.3768955,chitrakut mansion,2,2,0.0
1.0,1,3.0,4400.0,2,7,5,5.0,4400.0,825 sq.ft.,36.3 L,8.0,1.0,3.0,825.0,,,4,22.7026108,88.344257,vinayak golden acres,2,2,22.5
1.0,1,3.0,10542.0,1,0,2,8.0,10542.0,1660 sq.ft.,1.75 Cr,36.0,1.0,5.0,,,,1,22.633869,88.453743,silveroak estate,2,2,68.8
1.0,1,3.0,6492.0,2,3,1,19.0,6492.0,1263 sq.ft.,82 L,8.0,1.0,19.0,,,,1,22.625582,88.490761,siddha happyville,2,2,68.5
1.0,1,4.0,34104.0,2,0,6,16.0,34104.0,2938 sq.ft.,10.02 Cr,49.0,2.0,3.0,2938.0,,,3,22.530231,88.362714,forum footprints,2,2,61.0
1.0,1,2.0,3735.0,4,7,3,6.0,3735.0,977 sq.ft.,36.5 L,28.0,2.0,6.0,,,,1,22.6420523,88.4675696,rishi enclave apartment,2,2,74.3
1.0,1,2.0,2929.0,2,3,3,2.0,2929.0,785 sq.ft.,23 L,25.0,1.0,2.0,785.0,,,2,22.626781,88.49218,bristy apartment,2,2,23.5
2.0,1,3.0,6000.0,0,0,6,4.0,6000.0,1148-1199  sq.ft.,68.88  - 71.94 L,8.0,0.0,1.0,,,,1,22.57694,88.442409,gm meena orchid,2,2,0.0
2.0,1,2.0,6000.0,0,0,6,4.0,6000.0,750-956  sq.ft.,45  - 57.36 L,8.0,0.0,1.0,,,,1,22.57694,88.442409,gm meena orchid,2,2,0.0
2.0,1,3.0,4400.0,0,0,6,8.0,4400.0,1110-1445  sq.ft.,48.84  - 63.58 L,8.0,0.0,1.0,,,,2,22.699432,88.375397,gm meena icon,2,2,0.0
2.0,1,2.0,4400.0,0,0,6,8.0,4400.0,890-1125  sq.ft.,39.16  - 49.5 L,8.0,0.0,1.0,,,,2,22.699432,88.375397,gm meena icon,2,2,0.0
2.0,1,3.0,4200.0,0,0,6,4.0,4200.0,1170-1226  sq.ft.,49.14  - 51.49 L,15.0,0.0,1.0,,,,2,22.504206,88.287499,gm meena flora,2,2,0.0
2.0,1,2.0,4200.0,0,0,6,4.0,4200.0,689-795  sq.ft.,28.94  - 33.39 L,15.0,0.0,1.0,,,,2,22.504206,88.287499,gm meena flora,2,2,0.0
2.0,1,3.0,5800.0,0,0,5,9.0,5800.0,1236-1438  sq.ft.,71.69  - 83.4 L,15.0,0.0,1.0,,,,1,22.582831,88.496307,gm meena eco vista,2,2,0.0
2.0,1,2.0,5800.0,0,0,5,9.0,5800.0,826-1065  sq.ft.,47.91  - 61.77 L,15.0,0.0,1.0,,,,1,22.582831,88.496307,gm meena eco vista,2,2,0.0
2.0,1,3.0,4700.0,0,0,6,6.0,4700.0,985-1331  sq.ft.,46.29  - 62.56 L,8.0,0.0,1.0,,,,2,22.638156,88.449703,gm meena paradise,2,2,0.0
2.0,1,2.0,4700.0,0,0,6,6.0,4700.0,810-1020  sq.ft.,38.07  - 47.94 L,8.0,0.0,1.0,,,,2,22.638156,88.449703,gm meena paradise,2,2,0.0
2.0,1,3.0,13500.0,0,0,5,20.0,13500.0,1140-1215  sq.ft.,51.3  - 54.67 L,16.0,0.0,1.0,,,,3,22.45142485865,88.302085970769,realmark seasonss,2,2,0.0
2.0,1,2.0,8668.0,0,0,5,20.0,8668.0,925-937  sq.ft.,40.09  - 40.61 L,16.0,0.0,1.0,,,,3,22.45142485865,88.302085970769,realmark seasonss,2,2,0.0
1.0,1,3.0,5285.0,2,0,3,5.0,5285.0,946 sq.ft.,50 L,50.0,1.0,3.0,,946.0,,3,22.53126,88.374663,ashray residency,2,2,17.3
1.0,1,3.0,21570.0,2,0,5,35.0,21570.0,1925 sq.ft.,2.72 Cr,15.0,1.0,28.0,1261.0,1432.0,,3,22.49179,88.346288,mani vista,2,2,42.0
1.0,1,3.0,5098.0,4,7,2,5.0,5098.0,1275 sq.ft.,65 L,50.0,2.0,4.0,1275.0,,,1,22.602867,88.428185,cc2 realtech nirman,2,2,94.09999999999998
1.0,3,3.0,12000.0,4,6,3,4.0,12000.0,1300 sq.ft.,1.2 Cr,50.0,2.0,1.0,1000.0,,,3,22.4930269,88.3614341,golf green urban complex,2,2,38.599999999999994
1.0,1,3.0,6862.0,4,7,3,4.0,6862.0,1020 sq.ft.,70 L,50.0,1.0,2.0,,,,3,22.5,88.35,mj moti kunj,2,2,75.7
1.0,1,3.0,2750.0,2,8,5,4.0,2750.0,1023 sq.ft.,28.5 L,,1.0,3.0,,,,2,88.378133,22.715388,panihati pride,2,2,23.5
1.0,1,4.0,2308.0,1,1,2,3.0,2308.0,1950 sq.ft.,45 L,29.0,1.0,0.0,1600.0,1950.0,,2,22.665874,88.3692,,2,0,48.4
